,lane,x,y,yaw,width
144,1,301.6289367675781,1.9759284257888794,0.03045654296875,4.0
145,-1,300.6310729980469,-2.0246024131774902,-179.96954345703125,4.0
146,1,300.6289367675781,1.9753971099853516,0.03045654296875,4.0
147,-1,299.6310729980469,-2.0251336097717285,-179.96954345703125,4.0
148,1,299.6289367675781,1.9748659133911133,0.03045654296875,4.0
149,-1,298.6310729980469,-2.025664806365967,-179.96954345703125,4.0
150,1,298.6289367675781,1.974334716796875,0.03045654296875,4.0
151,-1,297.6310729980469,-2.026196002960205,-179.96954345703125,4.0
152,1,297.6289367675781,1.9738034009933472,0.03045654296875,4.0
153,-1,296.6310729980469,-2.0267274379730225,-179.96954345703125,4.0
154,1,296.6289367675781,1.9732722043991089,0.03045654296875,4.0
155,-1,295.6310729980469,-2.0272586345672607,-179.96954345703125,4.0
156,1,295.6289367675781,1.972740888595581,0.03045654296875,4.0
157,-1,294.6310729980469,-2.027789831161499,-179.96954345703125,4.0
158,1,294.6289367675781,1.9722096920013428,0.03045654296875,4.0
159,-1,293.6310729980469,-2.0283210277557373,-179.96954345703125,4.0
160,1,293.6289367675781,1.9716784954071045,0.03045654296875,4.0
161,-1,292.6310729980469,-2.0288522243499756,-179.96954345703125,4.0
162,1,292.6289367675781,1.9711471796035767,0.03045654296875,4.0
163,-1,291.6310729980469,-2.029383420944214,-179.96954345703125,4.0
164,1,291.6289367675781,1.9706159830093384,0.03045654296875,4.0
165,-1,290.6310729980469,-2.0299148559570312,-179.96954345703125,4.0
166,1,290.6289367675781,1.9700847864151,0.03045654296875,4.0
167,-1,289.6302185058594,-2.0300896167755127,-179.99388122558594,4.0
168,1,289.6297912597656,1.9699103832244873,0.0061187744140625,4.0
169,-1,288.6302185058594,-2.03019642829895,-179.99388122558594,4.0
170,1,288.6297912597656,1.9698035717010498,0.0061187744140625,4.0
171,-1,287.6302185058594,-2.0303030014038086,-179.99388122558594,4.0
172,1,287.6297912597656,1.9696968793869019,0.0061187744140625,4.0
173,-1,286.6302185058594,-2.030409812927246,-179.99388122558594,4.0
174,1,286.6297912597656,1.969590187072754,0.0061187744140625,4.0
175,-1,285.6302185058594,-2.0305166244506836,-179.99388122558594,4.0
176,1,285.6297912597656,1.9694833755493164,0.0061187744140625,4.0
177,-1,284.6302185058594,-2.030623197555542,-179.99388122558594,4.0
178,1,284.6297912597656,1.9693766832351685,0.0061187744140625,4.0
179,-1,283.6302185058594,-2.0307300090789795,-179.99388122558594,4.0
180,1,283.6297912597656,1.9692699909210205,0.0061187744140625,4.0
181,-1,282.6302185058594,-2.030836820602417,-179.99388122558594,4.0
182,1,282.6297912597656,1.9691632986068726,0.0061187744140625,4.0
183,-1,281.6302185058594,-2.0309433937072754,-179.99388122558594,4.0
184,1,281.6297912597656,1.969056487083435,0.0061187744140625,4.0
185,-1,280.6302185058594,-2.031050205230713,-179.99388122558594,4.0
186,1,280.6297912597656,1.968949794769287,0.0061187744140625,4.0
187,-1,279.6302185058594,-2.0311570167541504,-179.99388122558594,4.0
188,1,279.6297912597656,1.9688431024551392,0.0061187744140625,4.0
189,-1,278.6302185058594,-2.031263589859009,-179.99388122558594,4.0
190,1,278.6297912597656,1.9687362909317017,0.0061187744140625,4.0
191,-1,277.6302185058594,-2.0313704013824463,-179.99388122558594,4.0
192,1,277.6297912597656,1.9686295986175537,0.0061187744140625,4.0
193,-1,276.6302185058594,-2.031477212905884,-179.99388122558594,4.0
194,1,276.6297912597656,1.9685229063034058,0.0061187744140625,4.0
195,-1,275.6302185058594,-2.031583786010742,-179.99388122558594,4.0
196,1,275.6297912597656,1.9684160947799683,0.0061187744140625,4.0
197,-1,274.6302185058594,-2.0316905975341797,-179.99388122558594,4.0
198,1,274.6297912597656,1.9683094024658203,0.0061187744140625,4.0
199,-1,273.6302185058594,-2.031797409057617,-179.99388122558594,4.0
200,1,273.6297912597656,1.9682027101516724,0.0061187744140625,4.0
201,-1,272.6302185058594,-2.0319039821624756,-179.99388122558594,4.0
202,1,272.6297912597656,1.9680958986282349,0.0061187744140625,4.0
203,-1,271.6302185058594,-2.032010793685913,-179.99388122558594,4.0
204,1,271.6297912597656,1.967989206314087,0.0061187744140625,4.0
205,-1,270.6302185058594,-2.0321176052093506,-179.99388122558594,4.0
206,1,270.6297912597656,1.967882513999939,0.0061187744140625,4.0
207,-1,269.6302185058594,-2.032224178314209,-179.99388122558594,4.0
208,1,269.6297912597656,1.967775821685791,0.0061187744140625,4.0
209,-1,268.6302185058594,-2.0323309898376465,-179.99388122558594,4.0
210,1,268.6297912597656,1.9676690101623535,0.0061187744140625,4.0
211,-1,267.6302185058594,-2.032437801361084,-179.99388122558594,4.0
212,1,267.6297912597656,1.9675623178482056,0.0061187744140625,4.0
213,-1,266.6302185058594,-2.0325443744659424,-179.99388122558594,4.0
214,1,266.6297912597656,1.9674556255340576,0.0061187744140625,4.0
215,-1,265.6302185058594,-2.03265118598938,-179.99388122558594,4.0
216,1,265.6297912597656,1.9673488140106201,0.0061187744140625,4.0
217,-1,264.6302185058594,-2.0327579975128174,-179.99388122558594,4.0
218,1,264.6297912597656,1.9672421216964722,0.0061187744140625,4.0
219,-1,263.6302185058594,-2.032864570617676,-179.99388122558594,4.0
220,1,263.6297912597656,1.9671354293823242,0.0061187744140625,4.0
221,-1,262.6302185058594,-2.0329713821411133,-179.99388122558594,4.0
222,1,262.6297912597656,1.9670286178588867,0.0061187744140625,4.0
223,-1,261.6302185058594,-2.0330779552459717,-179.99388122558594,4.0
224,1,261.6297912597656,1.9669219255447388,0.0061187744140625,4.0
225,-1,260.6302185058594,-2.033184766769409,-179.99388122558594,4.0
226,1,260.6297912597656,1.9668152332305908,0.0061187744140625,4.0
227,-1,259.6302185058594,-2.0332915782928467,-179.99388122558594,4.0
228,1,259.6297912597656,1.9667084217071533,0.0061187744140625,4.0
229,-1,258.6302185058594,-2.033398151397705,-179.99388122558594,4.0
230,1,258.6297912597656,1.9666017293930054,0.0061187744140625,4.0
231,-1,257.6302185058594,-2.0335049629211426,-179.99388122558594,4.0
232,1,257.6297912597656,1.9664950370788574,0.0061187744140625,4.0
233,-1,256.6302185058594,-2.03361177444458,-179.99388122558594,4.0
234,1,256.6297912597656,1.96638822555542,0.0061187744140625,4.0
235,-1,255.63021850585938,-2.0337183475494385,-179.99388122558594,4.0
236,1,255.62979125976562,1.966281533241272,0.0061187744140625,4.0
237,-1,254.63021850585938,-2.033825159072876,-179.99388122558594,4.0
238,1,254.62979125976562,1.966174840927124,0.0061187744140625,4.0
239,-1,253.63021850585938,-2.0339319705963135,-179.99388122558594,4.0
240,1,253.62979125976562,1.966068148612976,0.0061187744140625,4.0
241,-1,252.63021850585938,-2.034038543701172,-179.99388122558594,4.0
242,1,252.62979125976562,1.9659613370895386,0.0061187744140625,4.0
243,-1,251.63021850585938,-2.0341453552246094,-179.99388122558594,4.0
244,1,251.62979125976562,1.9658546447753906,0.0061187744140625,4.0
245,-1,250.63021850585938,-2.034252166748047,-179.99388122558594,4.0
246,1,250.62979125976562,1.9657479524612427,0.0061187744140625,4.0
247,-1,249.63021850585938,-2.0343587398529053,-179.99388122558594,4.0
248,1,249.62979125976562,1.9656411409378052,0.0061187744140625,4.0
249,-1,248.63021850585938,-2.0344655513763428,-179.99388122558594,4.0
250,1,248.62979125976562,1.9655344486236572,0.0061187744140625,4.0
251,-1,247.63021850585938,-2.0345723628997803,-179.99388122558594,4.0
252,1,247.62979125976562,1.9654277563095093,0.0061187744140625,4.0
253,-1,246.63021850585938,-2.0346789360046387,-179.99388122558594,4.0
254,1,246.62979125976562,1.9653209447860718,0.0061187744140625,4.0
255,-1,245.63021850585938,-2.034785747528076,-179.99388122558594,4.0
256,1,245.62979125976562,1.9652142524719238,0.0061187744140625,4.0
257,-1,244.63021850585938,-2.0348925590515137,-179.99388122558594,4.0
258,1,244.62979125976562,1.9651075601577759,0.0061187744140625,4.0
259,-1,243.63021850585938,-2.034999132156372,-179.99388122558594,4.0
260,1,243.62979125976562,1.9650007486343384,0.0061187744140625,4.0
261,-1,242.63021850585938,-2.0351059436798096,-179.99388122558594,4.0
262,1,242.62979125976562,1.9648940563201904,0.0061187744140625,4.0
263,-1,241.63021850585938,-2.035212755203247,-179.99388122558594,4.0
264,1,241.62979125976562,1.9647873640060425,0.0061187744140625,4.0
265,-1,240.63021850585938,-2.0353193283081055,-179.99388122558594,4.0
266,1,240.62979125976562,1.9646806716918945,0.0061187744140625,4.0
267,-1,239.63021850585938,-2.035426139831543,-179.99388122558594,4.0
268,1,239.62979125976562,1.964573860168457,0.0061187744140625,4.0
269,-1,238.63021850585938,-2.0355329513549805,-179.99388122558594,4.0
270,1,238.62979125976562,1.964467167854309,0.0061187744140625,4.0
271,-1,237.63021850585938,-2.035639524459839,-179.99388122558594,4.0
272,1,237.62979125976562,1.9643604755401611,0.0061187744140625,4.0
273,-1,236.63021850585938,-2.0357463359832764,-179.99388122558594,4.0
274,1,236.62979125976562,1.9642536640167236,0.0061187744140625,4.0
275,-1,235.63021850585938,-2.035853147506714,-179.99388122558594,4.0
276,1,235.62979125976562,1.9641469717025757,0.0061187744140625,4.0
277,-1,234.63021850585938,-2.0359597206115723,-179.99388122558594,4.0
278,1,234.62979125976562,1.9640402793884277,0.0061187744140625,4.0
279,-1,233.63021850585938,-2.0360665321350098,-179.99388122558594,4.0
280,1,233.62979125976562,1.9639334678649902,0.0061187744140625,4.0
281,-1,232.63021850585938,-2.036173105239868,-179.99388122558594,4.0
282,1,232.62979125976562,1.9638267755508423,0.0061187744140625,4.0
283,-1,231.63021850585938,-2.0362799167633057,-179.99388122558594,4.0
284,1,231.62979125976562,1.9637200832366943,0.0061187744140625,4.0
285,-1,230.63021850585938,-2.036386728286743,-179.99388122558594,4.0
286,1,230.62979125976562,1.9636132717132568,0.0061187744140625,4.0
287,-1,229.63021850585938,-2.0364933013916016,-179.99388122558594,4.0
288,1,229.62979125976562,1.9635065793991089,0.0061187744140625,4.0
289,-1,228.63021850585938,-2.036600112915039,-179.99388122558594,4.0
290,1,228.62979125976562,1.963399887084961,0.0061187744140625,4.0
291,-1,227.63021850585938,-2.0367069244384766,-179.99388122558594,4.0
292,1,227.62979125976562,1.9632930755615234,0.0061187744140625,4.0
293,-1,226.63021850585938,-2.036813497543335,-179.99388122558594,4.0
294,1,226.62979125976562,1.9631863832473755,0.0061187744140625,4.0
295,-1,225.63021850585938,-2.0369203090667725,-179.99388122558594,4.0
296,1,225.62979125976562,1.9630796909332275,0.0061187744140625,4.0
297,-1,224.63021850585938,-2.03702712059021,-179.99388122558594,4.0
298,1,224.62979125976562,1.9629729986190796,0.0061187744140625,4.0
299,-1,223.63021850585938,-2.0371336936950684,-179.99388122558594,4.0
300,1,223.62979125976562,1.962866187095642,0.0061187744140625,4.0
301,-1,222.63021850585938,-2.037240505218506,-179.99388122558594,4.0
302,1,222.62979125976562,1.9627594947814941,0.0061187744140625,4.0
303,-1,221.63021850585938,-2.0373473167419434,-179.99388122558594,4.0
304,1,221.62979125976562,1.9626528024673462,0.0061187744140625,4.0
305,-1,220.63021850585938,-2.0374538898468018,-179.99388122558594,4.0
306,1,220.62979125976562,1.9625459909439087,0.0061187744140625,4.0
307,-1,219.63021850585938,-2.0375607013702393,-179.99388122558594,4.0
308,1,219.62979125976562,1.9624392986297607,0.0061187744140625,4.0
309,-1,218.63021850585938,-2.0376675128936768,-179.99388122558594,4.0
310,1,218.62979125976562,1.9623326063156128,0.0061187744140625,4.0
311,-1,217.63021850585938,-2.037774085998535,-179.99388122558594,4.0
312,1,217.62979125976562,1.9622257947921753,0.0061187744140625,4.0
313,-1,216.63021850585938,-2.0378808975219727,-179.99388122558594,4.0
314,1,216.62979125976562,1.9621191024780273,0.0061187744140625,4.0
315,-1,215.63021850585938,-2.03798770904541,-179.99388122558594,4.0
316,1,215.62979125976562,1.9620124101638794,0.0061187744140625,4.0
317,-1,214.63021850585938,-2.0380942821502686,-179.99388122558594,4.0
318,1,214.62979125976562,1.961905598640442,0.0061187744140625,4.0
319,-1,213.63021850585938,-2.038201093673706,-179.99388122558594,4.0
320,1,213.62979125976562,1.961798906326294,0.0061187744140625,4.0
321,-1,212.63021850585938,-2.0383079051971436,-179.99388122558594,4.0
322,1,212.62979125976562,1.961692214012146,0.0061187744140625,4.0
323,-1,211.63021850585938,-2.038414478302002,-179.99388122558594,4.0
324,1,211.62979125976562,1.961585521697998,0.0061187744140625,4.0
325,-1,210.63021850585938,-2.0385212898254395,-179.99388122558594,4.0
326,1,210.62979125976562,1.9614787101745605,0.0061187744140625,4.0
327,-1,209.63021850585938,-2.038628101348877,-179.99388122558594,4.0
328,1,209.62979125976562,1.9613720178604126,0.0061187744140625,4.0
329,-1,208.63021850585938,-2.0387346744537354,-179.99388122558594,4.0
330,1,208.62979125976562,1.9612653255462646,0.0061187744140625,4.0
331,-1,207.63021850585938,-2.038841485977173,-179.99388122558594,4.0
332,1,207.62979125976562,1.9611585140228271,0.0061187744140625,4.0
333,-1,206.63021850585938,-2.0389480590820312,-179.99388122558594,4.0
334,1,206.62979125976562,1.9610518217086792,0.0061187744140625,4.0
335,-1,205.63021850585938,-2.0390548706054688,-179.99388122558594,4.0
336,1,205.62979125976562,1.9609451293945312,0.0061187744140625,4.0
337,-1,204.63021850585938,-2.0391616821289062,-179.99388122558594,4.0
338,1,204.62979125976562,1.9608383178710938,0.0061187744140625,4.0
339,-1,203.63021850585938,-2.0392682552337646,-179.99388122558594,4.0
340,1,203.62979125976562,1.9607316255569458,0.0061187744140625,4.0
341,-1,202.63021850585938,-2.039375066757202,-179.99388122558594,4.0
342,1,202.62979125976562,1.9606249332427979,0.0061187744140625,4.0
343,-1,201.63021850585938,-2.0394818782806396,-179.99388122558594,4.0
344,1,201.62979125976562,1.9605181217193604,0.0061187744140625,4.0
345,-1,200.63021850585938,-2.039588451385498,-179.99388122558594,4.0
346,1,200.62979125976562,1.9604114294052124,0.0061187744140625,4.0
347,-1,199.63021850585938,-2.0396952629089355,-179.99388122558594,4.0
348,1,199.62979125976562,1.9603047370910645,0.0061187744140625,4.0
349,-1,198.63021850585938,-2.039802074432373,-179.99388122558594,4.0
350,1,198.62979125976562,1.960197925567627,0.0061187744140625,4.0
351,-1,197.63021850585938,-2.0399086475372314,-179.99388122558594,4.0
352,1,197.62979125976562,1.960091233253479,0.0061187744140625,4.0
353,-1,196.63021850585938,-2.040015459060669,-179.99388122558594,4.0
354,1,196.62979125976562,1.959984540939331,0.0061187744140625,4.0
355,-1,195.63021850585938,-2.0401222705841064,-179.99388122558594,4.0
356,1,195.62979125976562,1.959877848625183,0.0061187744140625,4.0
357,-1,194.63021850585938,-2.040228843688965,-179.99388122558594,4.0
358,1,194.62979125976562,1.9597710371017456,0.0061187744140625,4.0
359,-1,193.63021850585938,-2.0403356552124023,-179.99388122558594,4.0
360,1,193.62979125976562,1.9596643447875977,0.0061187744140625,4.0
361,-1,192.63021850585938,-2.04044246673584,-179.99388122558594,4.0
362,1,192.62979125976562,1.9595576524734497,0.0061187744140625,4.0
363,-1,191.63021850585938,-2.0405490398406982,-179.99388122558594,4.0
364,1,191.62979125976562,1.9594508409500122,0.0061187744140625,4.0
365,-1,190.63021850585938,-2.0406558513641357,-179.99388122558594,4.0
366,1,190.62979125976562,1.9593441486358643,0.0061187744140625,4.0
367,-1,189.63021850585938,-2.0407626628875732,-179.99388122558594,4.0
368,1,189.62979125976562,1.9592374563217163,0.0061187744140625,4.0
369,-1,188.63021850585938,-2.0408692359924316,-179.99388122558594,4.0
370,1,188.62979125976562,1.9591306447982788,0.0061187744140625,4.0
371,-1,187.63021850585938,-2.040976047515869,-179.99388122558594,4.0
372,1,187.62979125976562,1.9590239524841309,0.0061187744140625,4.0
373,-1,186.63021850585938,-2.0410828590393066,-179.99388122558594,4.0
374,1,186.62979125976562,1.958917260169983,0.0061187744140625,4.0
375,-1,185.63021850585938,-2.041189432144165,-179.99388122558594,4.0
376,1,185.62979125976562,1.9588104486465454,0.0061187744140625,4.0
377,-1,184.63021850585938,-2.0412962436676025,-179.99388122558594,4.0
378,1,184.62979125976562,1.9587037563323975,0.0061187744140625,4.0
379,-1,183.63021850585938,-2.04140305519104,-179.99388122558594,4.0
380,1,183.62979125976562,1.9585970640182495,0.0061187744140625,4.0
381,-1,182.63021850585938,-2.0415096282958984,-179.99388122558594,4.0
382,1,182.62979125976562,1.9584903717041016,0.0061187744140625,4.0
383,-1,181.63021850585938,-2.041616439819336,-179.99388122558594,4.0
384,1,181.62979125976562,1.958383560180664,0.0061187744140625,4.0
385,-1,180.63021850585938,-2.0417232513427734,-179.99388122558594,4.0
386,1,180.62979125976562,1.9582768678665161,0.0061187744140625,4.0
387,-1,179.63021850585938,-2.041829824447632,-179.99388122558594,4.0
388,1,179.62979125976562,1.9581701755523682,0.0061187744140625,4.0
389,-1,178.63021850585938,-2.0419366359710693,-179.99388122558594,4.0
390,1,178.62979125976562,1.9580633640289307,0.0061187744140625,4.0
391,-1,177.63021850585938,-2.0420432090759277,-179.99388122558594,4.0
392,1,177.62979125976562,1.9579566717147827,0.0061187744140625,4.0
393,-1,176.63021850585938,-2.0421500205993652,-179.99388122558594,4.0
394,1,176.62979125976562,1.9578499794006348,0.0061187744140625,4.0
395,-1,175.63021850585938,-2.0422568321228027,-179.99388122558594,4.0
396,1,175.62979125976562,1.9577431678771973,0.0061187744140625,4.0
397,-1,174.63021850585938,-2.042363405227661,-179.99388122558594,4.0
398,1,174.62979125976562,1.9576364755630493,0.0061187744140625,4.0
399,-1,173.63021850585938,-2.0424702167510986,-179.99388122558594,4.0
400,1,173.62979125976562,1.9575297832489014,0.0061187744140625,4.0
401,-1,172.63021850585938,-2.042577028274536,-179.99388122558594,4.0
402,1,172.62979125976562,1.9574229717254639,0.0061187744140625,4.0
403,-1,171.63021850585938,-2.0426836013793945,-179.99388122558594,4.0
404,1,171.62979125976562,1.957316279411316,0.0061187744140625,4.0
