,lane,x,y,yaw,width
914,2,-78.15388488769531,-105.93765258789062,269.84375,3.5
915,3,-74.65389251708984,-105.94719696044922,269.84375,3.5
916,-2,-88.65111541748047,-104.90901947021484,89.84373474121094,3.5
917,-1,-85.15113067626953,-104.91856384277344,89.84373474121094,3.5
918,2,-78.15116119384766,-104.93766021728516,269.84375,3.5
919,3,-74.65116882324219,-104.94720458984375,269.84375,3.5
920,-2,-88.64838409423828,-103.90901947021484,89.84373474121094,3.5
921,-1,-85.14839935302734,-103.91856384277344,89.84373474121094,3.5
922,2,-78.14842987060547,-103.93766021728516,269.84375,3.5
923,3,-74.6484375,-103.94720458984375,269.84375,3.5
924,-2,-88.64566040039062,-102.90902709960938,89.84373474121094,3.5
925,-1,-85.14567565917969,-102.91857147216797,89.84373474121094,3.5
926,2,-78.14570617675781,-102.93766784667969,269.84375,3.5
927,3,-74.64571380615234,-102.94721221923828,269.84375,3.5
928,-2,-88.64292907714844,-101.90902709960938,89.84373474121094,3.5
929,-1,-85.1429443359375,-101.91857147216797,89.84373474121094,3.5
930,2,-78.14297485351562,-101.93766784667969,269.84375,3.5
931,3,-74.64298248291016,-101.94721221923828,269.84375,3.5
932,-2,-88.64020538330078,-100.9090347290039,89.84373474121094,3.5
933,-1,-85.14022064208984,-100.9185791015625,89.84373474121094,3.5
934,2,-78.14025115966797,-100.93767547607422,269.84375,3.5
935,3,-74.6402587890625,-100.94721984863281,269.84375,3.5
936,-2,-88.6374740600586,-99.9090347290039,89.84373474121094,3.5
937,-1,-85.13748931884766,-99.9185791015625,89.84373474121094,3.5
938,2,-78.13751983642578,-99.93767547607422,269.84375,3.5
939,3,-74.63752746582031,-99.94721984863281,269.84375,3.5
940,-2,-88.63475036621094,-98.90904235839844,89.84373474121094,3.5
941,-1,-85.134765625,-98.91858673095703,89.84373474121094,3.5
942,2,-78.13479614257812,-98.93768310546875,269.84375,3.5
943,3,-74.63480377197266,-98.94722747802734,269.84375,3.5
944,-2,-88.63201904296875,-97.90904235839844,89.84373474121094,3.5
945,-1,-85.13203430175781,-97.91858673095703,89.84373474121094,3.5
946,2,-78.13206481933594,-97.93768310546875,269.84375,3.5
947,3,-74.63207244873047,-97.94722747802734,269.84375,3.5
948,-2,-88.6292953491211,-96.90904998779297,89.84373474121094,3.5
949,-1,-85.12931060791016,-96.91859436035156,89.84373474121094,3.5
950,2,-78.12934112548828,-96.93769073486328,269.84375,3.5
951,3,-74.62934875488281,-96.94723510742188,269.84375,3.5
952,-2,-88.6265640258789,-95.90904998779297,89.84373474121094,3.5
953,-1,-85.12657928466797,-95.91859436035156,89.84373474121094,3.5
954,2,-78.1266098022461,-95.93769073486328,269.84375,3.5
955,3,-74.62661743164062,-95.94723510742188,269.84375,3.5
956,-2,-88.62384033203125,-94.9090576171875,89.84373474121094,3.5
957,-1,-85.12385559082031,-94.9186019897461,89.84373474121094,3.5
958,2,-78.12388610839844,-94.93769836425781,269.84375,3.5
959,3,-74.62389373779297,-94.9472427368164,269.84375,3.5
960,-2,-88.6211166381836,-93.9090576171875,89.84373474121094,3.5
961,-1,-85.12113189697266,-93.9186019897461,89.84373474121094,3.5
962,2,-78.12116241455078,-93.93769836425781,269.84375,3.5
963,3,-74.62117004394531,-93.9472427368164,269.84375,3.5
964,-2,-88.6183853149414,-92.9090576171875,89.84373474121094,3.5
965,-1,-85.11840057373047,-92.9186019897461,89.84373474121094,3.5
966,2,-78.1184310913086,-92.93769836425781,269.84375,3.5
967,3,-74.61843872070312,-92.9472427368164,269.84375,3.5
968,-2,-88.61566162109375,-91.90906524658203,89.84373474121094,3.5
969,-1,-85.11567687988281,-91.91860961914062,89.84373474121094,3.5
970,2,-78.11570739746094,-91.93770599365234,269.84375,3.5
971,3,-74.61571502685547,-91.94725036621094,269.84375,3.5
972,-2,-88.61293029785156,-90.90907287597656,89.84373474121094,3.5
973,-1,-85.11294555664062,-90.91861724853516,89.84373474121094,3.5
974,2,-78.11297607421875,-90.93771362304688,269.84375,3.5
975,3,-74.61298370361328,-90.94725799560547,269.84375,3.5
976,-2,-88.6102066040039,-89.90907287597656,89.84373474121094,3.5
977,-1,-85.11022186279297,-89.91861724853516,89.84373474121094,3.5
978,2,-78.1102523803711,-89.93771362304688,269.84375,3.5
979,3,-74.61026000976562,-89.94725799560547,269.84375,3.5
980,-2,-88.60747528076172,-88.90907287597656,89.84373474121094,3.5
981,-1,-85.10749053955078,-88.91861724853516,89.84373474121094,3.5
982,2,-78.1075210571289,-88.93771362304688,269.84375,3.5
983,3,-74.60752868652344,-88.94725799560547,269.84375,3.5
984,-2,-88.60475158691406,-87.9090805053711,89.84373474121094,3.5
985,-1,-85.10476684570312,-87.91862487792969,89.84373474121094,3.5
986,2,-78.10479736328125,-87.9377212524414,269.84375,3.5
987,3,-74.60480499267578,-87.947265625,269.84375,3.5
988,-2,-88.60202026367188,-86.90908813476562,89.84373474121094,3.5
989,-1,-85.10203552246094,-86.91863250732422,89.84373474121094,3.5
990,2,-78.10206604003906,-86.93772888183594,269.84375,3.5
991,3,-74.6020736694336,-86.94727325439453,269.84375,3.5
992,-2,-88.59929656982422,-85.90908813476562,89.84373474121094,3.5
993,-1,-85.09931182861328,-85.91863250732422,89.84373474121094,3.5
994,2,-78.0993423461914,-85.93772888183594,269.84375,3.5
995,3,-74.59934997558594,-85.94727325439453,269.84375,3.5
996,-2,-88.59656524658203,-84.90908813476562,89.84373474121094,3.5
997,-1,-85.0965805053711,-84.91863250732422,89.84373474121094,3.5
998,2,-78.09661102294922,-84.93772888183594,269.84375,3.5
999,3,-74.59661865234375,-84.94727325439453,269.84375,3.5
1000,-2,-88.59384155273438,-83.90909576416016,89.84373474121094,3.5
1001,-1,-85.09385681152344,-83.91864013671875,89.84373474121094,3.5
1002,2,-78.09388732910156,-83.93773651123047,269.84375,3.5
1003,3,-74.5938949584961,-83.94728088378906,269.84375,3.5
1004,-2,-88.59111022949219,-82.90910339355469,89.84373474121094,3.5
1005,-1,-85.09112548828125,-82.91864776611328,89.84373474121094,3.5
1006,2,-78.09115600585938,-82.937744140625,269.84375,3.5
1007,3,-74.5911636352539,-82.9472885131836,269.84375,3.5
1008,-2,-88.58838653564453,-81.90910339355469,89.84373474121094,3.5
1009,-1,-85.0884017944336,-81.91864776611328,89.84373474121094,3.5
1010,2,-78.08843231201172,-81.937744140625,269.84375,3.5
1011,3,-74.58843994140625,-81.9472885131836,269.84375,3.5
1012,-2,-88.58565521240234,-80.90910339355469,89.84373474121094,3.5
1013,-1,-85.0856704711914,-80.91864776611328,89.84373474121094,3.5
1014,2,-78.08570098876953,-80.937744140625,269.84375,3.5
1015,3,-74.58570861816406,-80.9472885131836,269.84375,3.5
1016,-2,-88.58293151855469,-79.90911102294922,89.84373474121094,3.5
1017,-1,-85.08294677734375,-79.91865539550781,89.84373474121094,3.5
1018,2,-78.08297729492188,-79.93775177001953,269.84375,3.5
1019,3,-74.5829849243164,-79.94729614257812,269.84375,3.5
1020,-2,-88.58020782470703,-78.90911865234375,89.84373474121094,3.5
1021,-1,-85.0802230834961,-78.91866302490234,89.84373474121094,3.5
1022,2,-78.08025360107422,-78.93775939941406,269.84375,3.5
1023,3,-74.58026123046875,-78.94730377197266,269.84375,3.5
1024,-2,-88.57747650146484,-77.90911865234375,89.84373474121094,3.5
1025,-1,-85.0774917602539,-77.91866302490234,89.84373474121094,3.5
1026,2,-78.07752227783203,-77.93775939941406,269.84375,3.5
1027,3,-74.57752990722656,-77.94730377197266,269.84375,3.5
1028,-2,-88.57475280761719,-76.90911865234375,89.84373474121094,3.5
1029,-1,-85.07476806640625,-76.91866302490234,89.84373474121094,3.5
1030,2,-78.07479858398438,-76.93775939941406,269.84375,3.5
1031,3,-74.5748062133789,-76.94730377197266,269.84375,3.5
1032,-2,-88.572021484375,-75.90912628173828,89.84373474121094,3.5
1033,-1,-85.07203674316406,-75.91867065429688,89.84373474121094,3.5
1034,2,-78.07206726074219,-75.9377670288086,269.84375,3.5
1035,3,-74.57207489013672,-75.94731140136719,269.84375,3.5
1036,-2,-88.56929779052734,-74.90913391113281,89.84373474121094,3.5
1037,-1,-85.0693130493164,-74.9186782836914,89.84373474121094,3.5
1038,2,-78.06934356689453,-74.93777465820312,269.84375,3.5
1039,3,-74.56935119628906,-74.94731903076172,269.84375,3.5
1040,-2,-88.56656646728516,-73.90913391113281,89.84373474121094,3.5
1041,-1,-85.06658172607422,-73.9186782836914,89.84373474121094,3.5
1042,2,-78.06661224365234,-73.93777465820312,269.84375,3.5
1043,3,-74.56661987304688,-73.94731903076172,269.84375,3.5
1044,-2,-88.5638427734375,-72.90913391113281,89.84373474121094,3.5
1045,-1,-85.06385803222656,-72.9186782836914,89.84373474121094,3.5
1046,2,-78.06388854980469,-72.93777465820312,269.84375,3.5
1047,3,-74.56389617919922,-72.94731903076172,269.84375,3.5
1048,-2,-88.56111145019531,-71.90914154052734,89.84373474121094,3.5
1049,-1,-85.06112670898438,-71.91868591308594,89.84373474121094,3.5
1050,2,-78.0611572265625,-71.93778228759766,269.84375,3.5
1051,3,-74.56116485595703,-71.94732666015625,269.84375,3.5
1052,-2,-88.55838775634766,-70.90914916992188,89.84373474121094,3.5
1053,-1,-85.05840301513672,-70.91869354248047,89.84373474121094,3.5
1054,2,-78.05843353271484,-70.93778991699219,269.84375,3.5
1055,3,-74.55844116210938,-70.94733428955078,269.84375,3.5
1056,-2,-88.55565643310547,-69.90914916992188,89.84373474121094,3.5
1057,-1,-85.05567169189453,-69.91869354248047,89.84373474121094,3.5
1058,2,-78.05570220947266,-69.93778991699219,269.84375,3.5
1059,3,-74.55570983886719,-69.94733428955078,269.84375,3.5
1060,-2,-88.55293273925781,-68.90914916992188,89.84373474121094,3.5
1061,-1,-85.05294799804688,-68.91869354248047,89.84373474121094,3.5
1062,2,-78.052978515625,-68.93778991699219,269.84375,3.5
1063,3,-74.55298614501953,-68.94733428955078,269.84375,3.5
1064,-2,-88.55020141601562,-67.9091567993164,89.84373474121094,3.5
1065,-1,-85.05021667480469,-67.918701171875,89.84373474121094,3.5
1066,2,-78.05024719238281,-67.93779754638672,269.84375,3.5
1067,3,-74.55025482177734,-67.94734191894531,269.84375,3.5
1068,-2,-88.54747772216797,-66.90916442871094,89.84373474121094,3.5
1069,-1,-85.04749298095703,-66.91870880126953,89.84373474121094,3.5
1070,2,-78.04752349853516,-66.93780517578125,269.84375,3.5
1071,3,-74.54753112792969,-66.94734954833984,269.84375,3.5
1072,-2,-88.54474639892578,-65.90916442871094,89.84373474121094,3.5
1073,-1,-85.04476165771484,-65.91870880126953,89.84373474121094,3.5
1074,2,-78.04479217529297,-65.93780517578125,269.84375,3.5
1075,3,-74.5447998046875,-65.94734954833984,269.84375,3.5
1076,-2,-88.54202270507812,-64.90916442871094,89.84373474121094,3.5
1077,-1,-85.04203796386719,-64.91870880126953,89.84373474121094,3.5
1078,2,-78.04206848144531,-64.93780517578125,269.84375,3.5
1079,3,-74.54207611083984,-64.94734954833984,269.84375,3.5
1080,-2,-88.53929901123047,-63.90917205810547,89.84373474121094,3.5
1081,-1,-85.03931427001953,-63.91871643066406,89.84373474121094,3.5
1082,2,-78.03934478759766,-63.93780517578125,269.84375,3.5
1083,3,-74.53935241699219,-63.94735336303711,269.84375,3.5
1084,-2,-88.53656768798828,-62.909175872802734,89.84373474121094,3.5
1085,-1,-85.03658294677734,-62.91872024536133,89.84373474121094,3.5
1086,2,-78.03661346435547,-62.937808990478516,269.84375,3.5
1087,3,-74.53662109375,-62.947357177734375,269.84375,3.5
1088,-2,-88.53384399414062,-61.9091796875,89.84373474121094,3.5
1089,-1,-85.03385925292969,-61.918724060058594,89.84373474121094,3.5
1090,2,-78.03388977050781,-61.93781280517578,269.84375,3.5
1091,3,-74.53389739990234,-61.94736099243164,269.84375,3.5
1092,-2,-88.53111267089844,-60.909183502197266,89.84373474121094,3.5
1093,-1,-85.0311279296875,-60.91872787475586,89.84373474121094,3.5
1094,2,-78.03115844726562,-60.93781661987305,269.84375,3.5
1095,3,-74.53116607666016,-60.947364807128906,269.84375,3.5
1096,-2,-88.52838897705078,-59.9091911315918,89.84373474121094,3.5
1097,-1,-85.02840423583984,-59.91873550415039,89.84373474121094,3.5
1098,2,-78.02843475341797,-59.93782424926758,269.84375,3.5
1099,3,-74.5284423828125,-59.94737243652344,269.84375,3.5
1100,-2,-88.5256576538086,-58.9091911315918,89.84373474121094,3.5
1101,-1,-85.02567291259766,-58.91873550415039,89.84373474121094,3.5
1102,2,-78.02570343017578,-58.93782424926758,269.84375,3.5
1103,3,-74.52571105957031,-58.94737243652344,269.84375,3.5
1104,-2,-88.52293395996094,-57.90919876098633,89.84373474121094,3.5
1105,-1,-85.02294921875,-57.91874313354492,89.84373474121094,3.5
1106,2,-78.02297973632812,-57.93783187866211,269.84375,3.5
1107,3,-74.52298736572266,-57.94738006591797,269.84375,3.5
1108,-2,-88.52020263671875,-56.90919876098633,89.84373474121094,3.5
1109,-1,-85.02021789550781,-56.91874313354492,89.84373474121094,3.5
1110,2,-78.02024841308594,-56.93783187866211,269.84375,3.5
1111,3,-74.52025604248047,-56.94738006591797,269.84375,3.5
1112,-2,-88.5174789428711,-55.90920639038086,89.84373474121094,3.5
1113,-1,-85.01749420166016,-55.91875076293945,89.84373474121094,3.5
1114,2,-78.01752471923828,-55.93783950805664,269.84375,3.5
1115,3,-74.51753234863281,-55.9473876953125,269.84375,3.5
1116,-2,-88.5147476196289,-54.90920639038086,89.84373474121094,3.5
1117,-1,-85.01476287841797,-54.91875076293945,89.84373474121094,3.5
1118,2,-78.0147933959961,-54.93783950805664,269.84375,3.5
1119,3,-74.51480102539062,-54.9473876953125,269.84375,3.5
1120,-2,-88.51202392578125,-53.90921401977539,89.84373474121094,3.5
1121,-1,-85.01203918457031,-53.918758392333984,89.84373474121094,3.5
1122,2,-78.01206970214844,-53.93784713745117,269.84375,3.5
1123,3,-74.51207733154297,-53.94739532470703,269.84375,3.5
1124,-2,-88.50929260253906,-52.90921401977539,89.84373474121094,3.5
1125,-1,-85.00930786132812,-52.918758392333984,89.84373474121094,3.5
1126,2,-78.00933837890625,-52.93784713745117,269.84375,3.5
1127,3,-74.50934600830078,-52.94739532470703,269.84375,3.5
1128,-2,-88.5065689086914,-51.90922164916992,89.84373474121094,3.5
1129,-1,-85.00658416748047,-51.918766021728516,89.84373474121094,3.5
1130,2,-78.0066146850586,-51.9378547668457,269.84375,3.5
1131,3,-74.50662231445312,-51.94740295410156,269.84375,3.5
1132,-2,-88.50383758544922,-50.90922164916992,89.84373474121094,3.5
1133,-1,-85.00385284423828,-50.918766021728516,89.84373474121094,3.5
1134,2,-78.0038833618164,-50.9378547668457,269.84375,3.5
1135,3,-74.50389099121094,-50.94740295410156,269.84375,3.5
1136,-2,-88.50111389160156,-49.90922927856445,89.84373474121094,3.5
1137,-1,-85.00112915039062,-49.91877365112305,89.84373474121094,3.5
1138,2,-78.00115966796875,-49.937862396240234,269.84375,3.5
1139,3,-74.50116729736328,-49.947410583496094,269.84375,3.5
1140,-2,-88.49838256835938,-48.90922927856445,89.84373474121094,3.5
1141,-1,-84.99839782714844,-48.91877365112305,89.84373474121094,3.5
1142,2,-77.99842834472656,-48.937862396240234,269.84375,3.5
1143,3,-74.4984359741211,-48.947410583496094,269.84375,3.5
1144,-2,-88.49565887451172,-47.909236907958984,89.84373474121094,3.5
1145,-1,-84.99567413330078,-47.91878128051758,89.84373474121094,3.5
1146,2,-77.9957046508789,-47.937870025634766,269.84375,3.5
1147,3,-74.49571228027344,-47.947418212890625,269.84375,3.5
1148,-2,-88.49293518066406,-46.909236907958984,89.84373474121094,3.5
1149,-1,-84.99295043945312,-46.91878128051758,89.84373474121094,3.5
1150,2,-77.99298095703125,-46.937870025634766,269.84375,3.5
1151,3,-74.49298858642578,-46.947418212890625,269.84375,3.5
1152,-2,-88.49020385742188,-45.909244537353516,89.84373474121094,3.5
1153,-1,-84.99021911621094,-45.91878890991211,89.84373474121094,3.5
1154,2,-77.99024963378906,-45.9378776550293,269.84375,3.5
1155,3,-74.4902572631836,-45.947425842285156,269.84375,3.5
1156,-2,-88.48748016357422,-44.909244537353516,89.84373474121094,3.5
1157,-1,-84.98749542236328,-44.91878890991211,89.84373474121094,3.5
1158,2,-77.9875259399414,-44.9378776550293,269.84375,3.5
1159,3,-74.48753356933594,-44.947425842285156,269.84375,3.5
1160,-2,-88.48474884033203,-43.909244537353516,89.84373474121094,3.5
1161,-1,-84.9847640991211,-43.91878890991211,89.84373474121094,3.5
1162,2,-77.98479461669922,-43.9378776550293,269.84375,3.5
1163,3,-74.48480224609375,-43.947425842285156,269.84375,3.5
1164,-2,-88.48202514648438,-42.90925216674805,89.84373474121094,3.5
1165,-1,-84.98204040527344,-42.91879653930664,89.84373474121094,3.5
1166,2,-77.98207092285156,-42.93788528442383,269.84375,3.5
1167,3,-74.4820785522461,-42.94743347167969,269.84375,3.5
1168,-2,-88.47929382324219,-41.90925216674805,89.84373474121094,3.5
1169,-1,-84.97930908203125,-41.91879653930664,89.84373474121094,3.5
1170,2,-77.97933959960938,-41.93788528442383,269.84375,3.5
1171,3,-74.4793472290039,-41.94743347167969,269.84375,3.5
1172,-2,-88.47657012939453,-40.90925979614258,89.84373474121094,3.5
1173,-1,-84.9765853881836,-40.91880416870117,89.84373474121094,3.5
1174,2,-77.97661590576172,-40.93789291381836,269.84375,3.5
1175,3,-74.47662353515625,-40.94744110107422,269.84375,3.5
1176,-2,-88.47383880615234,-39.90925979614258,89.84373474121094,3.5
1177,-1,-84.9738540649414,-39.91880416870117,89.84373474121094,3.5
1178,2,-77.97388458251953,-39.93789291381836,269.84375,3.5
1179,3,-74.47389221191406,-39.94744110107422,269.84375,3.5
1180,-2,-88.47111511230469,-38.90926742553711,89.84373474121094,3.5
1181,-1,-84.97113037109375,-38.9188117980957,89.84373474121094,3.5
1182,2,-77.97116088867188,-38.93790054321289,269.84375,3.5
1183,3,-74.4711685180664,-38.94744873046875,269.84375,3.5
1184,-2,-88.4683837890625,-37.90926742553711,89.84373474121094,3.5
1185,-1,-84.96839904785156,-37.9188117980957,89.84373474121094,3.5
1186,2,-77.96842956542969,-37.93790054321289,269.84375,3.5
1187,3,-74.46843719482422,-37.94744873046875,269.84375,3.5
1188,-2,-88.46566009521484,-36.90927505493164,89.84373474121094,3.5
1189,-1,-84.9656753540039,-36.918819427490234,89.84373474121094,3.5
1190,2,-77.96570587158203,-36.93790817260742,269.84375,3.5
1191,3,-74.46571350097656,-36.94745635986328,269.84375,3.5
1192,-2,-88.46292877197266,-35.90927505493164,89.84373474121094,3.5
1193,-1,-84.96294403076172,-35.918819427490234,89.84373474121094,3.5
1194,2,-77.96297454833984,-35.93790817260742,269.84375,3.5
1195,3,-74.46298217773438,-35.94745635986328,269.84375,3.5
1196,-2,-88.460205078125,-34.90928268432617,89.84373474121094,3.5
1197,-1,-84.96022033691406,-34.918827056884766,89.84373474121094,3.5
1198,2,-77.96025085449219,-34.93791580200195,269.84375,3.5
1199,3,-74.46025848388672,-34.94746398925781,269.84375,3.5
1200,-2,-88.45747375488281,-33.90928268432617,89.84373474121094,3.5
1201,-1,-84.95748901367188,-33.918827056884766,89.84373474121094,3.5
1202,2,-77.95751953125,-33.93791580200195,269.84375,3.5
1203,3,-74.45752716064453,-33.94746398925781,269.84375,3.5
1204,-2,-88.45475006103516,-32.9092903137207,89.84373474121094,3.5
1205,-1,-84.95476531982422,-32.9188346862793,89.84373474121094,3.5
1206,2,-77.95479583740234,-32.937923431396484,269.84375,3.5
1207,3,-74.45480346679688,-32.947471618652344,269.84375,3.5
1208,-2,-88.4520263671875,-31.90928840637207,89.84373474121094,3.5
1209,-1,-84.95204162597656,-31.918834686279297,89.84373474121094,3.5
1210,2,-77.95207214355469,-31.937925338745117,269.84375,3.5
1211,3,-74.45207977294922,-31.94746971130371,269.84375,3.5
1212,-2,-88.44929504394531,-30.9092960357666,89.84373474121094,3.5
1213,-1,-84.94931030273438,-30.918842315673828,89.84373474121094,3.5
1214,2,-77.9493408203125,-30.93793296813965,269.84375,3.5
1215,3,-74.44934844970703,-30.947477340698242,269.84375,3.5
1216,-2,-88.44657135009766,-29.9092960357666,89.84373474121094,3.5
1217,-1,-84.94658660888672,-29.918842315673828,89.84373474121094,3.5
1218,2,-77.94661712646484,-29.93793296813965,269.84375,3.5
1219,3,-74.44662475585938,-29.947477340698242,269.84375,3.5
1220,-2,-88.44384002685547,-28.909303665161133,89.84373474121094,3.5
1221,-1,-84.94385528564453,-28.91884994506836,89.84373474121094,3.5
1222,2,-77.94388580322266,-28.93794059753418,269.84375,3.5
1223,3,-74.44389343261719,-28.947484970092773,269.84375,3.5
1224,-2,-88.44111633300781,-27.909303665161133,89.84373474121094,3.5
1225,-1,-84.94113159179688,-27.91884994506836,89.84373474121094,3.5
1226,2,-77.941162109375,-27.93794059753418,269.84375,3.5
1227,3,-74.44116973876953,-27.947484970092773,269.84375,3.5
1228,-2,-88.43838500976562,-26.909311294555664,89.84373474121094,3.5
1229,-1,-84.93840026855469,-26.91885757446289,89.84373474121094,3.5
1230,2,-77.93843078613281,-26.93794822692871,269.84375,3.5
1231,3,-74.43843841552734,-26.947492599487305,269.84375,3.5
1232,-2,-88.43566131591797,-25.909311294555664,89.84373474121094,3.5
1233,-1,-84.93567657470703,-25.91885757446289,89.84373474121094,3.5
1234,2,-77.93570709228516,-25.93794822692871,269.84375,3.5
1235,3,-74.43571472167969,-25.947492599487305,269.84375,3.5
1236,-2,-88.43292999267578,-24.909318923950195,89.84373474121094,3.5
1237,-1,-84.93294525146484,-24.918865203857422,89.84373474121094,3.5
1238,2,-77.93297576904297,-24.937955856323242,269.84375,3.5
1239,3,-74.4329833984375,-24.947500228881836,269.84375,3.5
1240,-2,-88.43020629882812,-23.909318923950195,89.84373474121094,3.5
1241,-1,-84.93022155761719,-23.918865203857422,89.84373474121094,3.5
1242,2,-77.93025207519531,-23.937955856323242,269.84375,3.5
1243,3,-74.43025970458984,-23.947500228881836,269.84375,3.5
1244,-2,-88.42747497558594,-22.909326553344727,89.84373474121094,3.5
1245,-1,-84.927490234375,-22.918872833251953,89.84373474121094,3.5
1246,2,-77.92752075195312,-22.937963485717773,269.84375,3.5
1247,3,-74.42752838134766,-22.947507858276367,269.84375,3.5
1248,-2,-88.42475128173828,-21.909326553344727,89.84373474121094,3.5
1249,-1,-84.92476654052734,-21.918872833251953,89.84373474121094,3.5
1250,2,-77.92479705810547,-21.937963485717773,269.84375,3.5
1251,3,-74.4248046875,-21.947507858276367,269.84375,3.5
1252,-2,-88.4220199584961,-20.909334182739258,89.84373474121094,3.5
1253,-1,-84.92203521728516,-20.918880462646484,89.84373474121094,3.5
1254,2,-77.92206573486328,-20.937971115112305,269.84375,3.5
1255,3,-74.42207336425781,-20.9475154876709,269.84375,3.5
1256,-2,-88.41929626464844,-19.909334182739258,89.84373474121094,3.5
1257,-1,-84.9193115234375,-19.918880462646484,89.84373474121094,3.5
1258,2,-77.91934204101562,-19.937971115112305,269.84375,3.5
1259,3,-74.41934967041016,-19.9475154876709,269.84375,3.5
1260,-2,-88.41656494140625,-18.90934181213379,89.84373474121094,3.5
1261,-1,-84.91658020019531,-18.918888092041016,89.84373474121094,3.5
1262,2,-77.91661071777344,-18.937978744506836,269.84375,3.5
1263,3,-74.41661834716797,-18.94752311706543,269.84375,3.5
1264,-2,-88.4138412475586,-17.90934181213379,89.84373474121094,3.5
1265,-1,-84.91385650634766,-17.918888092041016,89.84373474121094,3.5
1266,2,-77.91388702392578,-17.937978744506836,269.84375,3.5
1267,3,-74.41389465332031,-17.94752311706543,269.84375,3.5
1268,-2,-88.41111755371094,-16.90934944152832,89.84373474121094,3.5
1269,-1,-84.9111328125,-16.918895721435547,89.84373474121094,3.5
1270,2,-77.91116333007812,-16.937986373901367,269.84375,3.5
1271,3,-74.41117095947266,-16.94753074645996,269.84375,3.5
1272,-2,-88.40838623046875,-15.90934944152832,89.84373474121094,3.5
1273,-1,-84.90840148925781,-15.91889476776123,89.84373474121094,3.5
1274,2,-77.90843200683594,-15.937984466552734,269.84375,3.5
1275,3,-74.40843963623047,-15.947529792785645,269.84375,3.5
1276,-2,-88.4056625366211,-14.909357070922852,89.84373474121094,3.5
1277,-1,-84.90567779541016,-14.918902397155762,89.84373474121094,3.5
1278,2,-77.90570831298828,-14.937992095947266,269.84375,3.5
1279,3,-74.40571594238281,-14.947537422180176,269.84375,3.5
1280,-2,-88.4029312133789,-13.909357070922852,89.84373474121094,3.5
1281,-1,-84.90294647216797,-13.918902397155762,89.84373474121094,3.5
1282,2,-77.9029769897461,-13.937992095947266,269.84375,3.5
1283,3,-74.40298461914062,-13.947537422180176,269.84375,3.5
1284,-2,-88.40020751953125,-12.909364700317383,89.84373474121094,3.5
1285,-1,-84.90022277832031,-12.918910026550293,89.84373474121094,3.5
1286,2,-77.90025329589844,-12.937999725341797,269.84375,3.5
1287,3,-74.40026092529297,-12.947545051574707,269.84375,3.5
1288,-2,-88.39747619628906,-11.909364700317383,89.84373474121094,3.5
1289,-1,-84.89749145507812,-11.918910026550293,89.84373474121094,3.5
1290,2,-77.89752197265625,-11.937999725341797,269.84375,3.5
1291,3,-74.39752960205078,-11.947545051574707,269.84375,3.5
1292,-2,-88.3947525024414,-10.909372329711914,89.84373474121094,3.5
1293,-1,-84.89476776123047,-10.918917655944824,89.84373474121094,3.5
1294,2,-77.8947982788086,-10.938007354736328,269.84375,3.5
1295,3,-74.39480590820312,-10.947552680969238,269.84375,3.5
1296,-2,-88.28707885742188,28.570480346679688,89.84373474121094,3.5
1297,-1,-84.78709411621094,28.56093406677246,89.84373474121094,3.5
1298,2,-77.78712463378906,28.54184341430664,269.84375,3.5
1299,3,-74.2871322631836,28.532299041748047,269.84375,3.5
1300,-2,-88.28435516357422,29.570476531982422,89.84373474121094,3.5
1301,-1,-84.78437042236328,29.560930252075195,89.84373474121094,3.5
1302,2,-77.7844009399414,29.541839599609375,269.84375,3.5
1303,3,-74.28440856933594,29.53229522705078,269.84375,3.5
1304,-2,-88.28162384033203,30.570472717285156,89.84373474121094,3.5
1305,-1,-84.7816390991211,30.56092643737793,89.84373474121094,3.5
1306,2,-77.78166961669922,30.54183578491211,269.84375,3.5
1307,3,-74.28167724609375,30.532291412353516,269.84375,3.5
1308,-2,-88.27890014648438,31.57046890258789,89.84373474121094,3.5
1309,-1,-84.77891540527344,31.560922622680664,89.84373474121094,3.5
1310,2,-77.77894592285156,31.541831970214844,269.84375,3.5
1311,3,-74.2789535522461,31.53228759765625,269.84375,3.5
1312,-2,-88.27616882324219,32.570465087890625,89.84373474121094,3.5
1313,-1,-84.77618408203125,32.56092071533203,89.84373474121094,3.5
1314,2,-77.77621459960938,32.541831970214844,269.84375,3.5
1315,3,-74.2762222290039,32.532283782958984,269.84375,3.5
1316,-2,-88.27344512939453,33.57046127319336,89.84373474121094,3.5
1317,-1,-84.7734603881836,33.560916900634766,89.84373474121094,3.5
1318,2,-77.77349090576172,33.54182815551758,269.84375,3.5
1319,3,-74.27349853515625,33.53227996826172,269.84375,3.5
1320,-2,-88.27071380615234,34.570457458496094,89.84373474121094,3.5
1321,-1,-84.7707290649414,34.5609130859375,89.84373474121094,3.5
1322,2,-77.77075958251953,34.54182434082031,269.84375,3.5
1323,3,-74.27076721191406,34.53227615356445,269.84375,3.5
1324,-2,-88.26799011230469,35.57045364379883,89.84373474121094,3.5
1325,-1,-84.76800537109375,35.560909271240234,89.84373474121094,3.5
1326,2,-77.76803588867188,35.54182052612305,269.84375,3.5
1327,3,-74.2680435180664,35.53227233886719,269.84375,3.5
1328,-2,-88.2652587890625,36.57044982910156,89.84373474121094,3.5
